id	sentence	class	entity	nation	valence	commentary	source
11082	Ein älterer, St. Beatus wurde in Luzern gespielt.	1.0	Luzern	CHE	0.0		1892_-_Bächtold_CAB.txt
14207	Vor allem, nicht zu viel Geifer l' Doch ist er deswegen der französischen Schweiz in der Zeit, da sie ihrer Bildung entgegenging, nicht weniger ein Lehrer des schweizerischen Patriotismus gewesen und seine Schule nicht weniger ein Herd nationaler Kultur.	1.0	Schweiz	FRA	1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
8893	Gelegentlich werden die Züricher Diskurse, die er zwar ausdrücklich als die ersten Anfänge der literarischen Kritik in Deutschland bezeichnet, abgekanzelt; sie werden einmal desselben Lohensteinschen Schwülstes, gegen den sie zu Felde ziehen, bezichtigt.	1.0	Deutschland	DEU	-1.0		1892_-_Bächtold_CAB.txt
8680	Neben der Ausübung seiner ärztlichen Tätigkeit widmete sich Haller mit vollem Eifer seinen botanischen und anatomischen Studien, las unablässig Dichter und Schriftsteller des Altertums und bereiste wiederholt das Oberland und Wallis.	1.0	Wallis	CHE	2.0		1892_-_Bächtold_CAB.txt
15245	Der Versuch eines feierlichen Vergleichs scheitert, die Nissinger wenden sich um Hilfe an die Schweizer, wogegen die Lappenhauser nach Rom, Denedig, Neapel, Konstantinopel, Paris, Fasel, Zürich usw. senden.	1.0	Schweizer	CHE	-1.0		1914_-_Frey_CAB.txt
12423	Man sagt von da Bern , er Haller wisse die Nathssaalthür de la meilleure Grace du Monde zu öffnen und zu schließen.	1.0	Bern	CHE	1.0		1892_-_Bächtold_CAB.txt
20661	Von Shakespeare und Schiller herkommend, deren Werke er in der großen Aufmachung der Meininger in sich aufgenommen, an geschichtlichen Dramen geschult, die die Musterbühne des damaligen Deutschland aufgeführt, hatte er sein dichterisches Können und seine Herrschaft über die Bühne in den Dienst der schweizerischen Volksbühne gestellt die kühnen Träume, die Gottfried Keller am Mythenstein gesponnen, schienen sich zu verwirklichen.	1.0	schweizerisch	DEU	2.0		1933_-_Ermatinger2_CAB.txt
16831	,,Jndem die schweizerische Nationalität ohne Rücksicht auf Sprache, Literatur, Religion, Wissenschaft, Interessen, Abstammung, Natur lediglich politisch begründet und erklärt wird, als das Werk der politischen Idee und des staatlichen Gemeinlebens, wird auch die Unvollständigkeit und die Unvollkommenheit dieser Nationalität zugestanden.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
15365	Er war aus Basel, wo er lediglich seinen Studien gelebt und außer wenigen Freunden weder Anhang noch Verkehr besessen hatte, nach Bern zurückgekehrt.	1.0	Basel	CHE	-1.0		1914_-_Frey_CAB.txt
1002	Daher er schon im Charakter der deutschen Dichter in Bezug auf die Winsbekin singt	1.0	deutsch	DEU	0.0		1861_-_Mörikofer2_CAB.txt
16894	Auch die Schweiz hat ihre nationale Literatur, die die,, besondere Blüte unseres poetischen Volksgeistes ist.	1.0	Schweiz	CHE	2.0		1933_-_Ermatinger2_CAB.txt
22435	Eine Zeitlang war er Lehrer an der Erziehungsanstalt in Reichenau in Graubünden.	1.0	Graubünden	CHE	0.0		1951_-_Zäch_CAB.txt
16352	Seiner Leidenschaft für die Ferne, die alles vergessen macht, frönte er im Nacherzählen der Erlebnisse eines alten Söldners, den er in St_Gallen kennen gelernt hatte	1.0	St_Gallen	CHE	2.0		1924_-_Nadler_CAB.txt
18049	siedelte er nach Luzern über.	1.0	Luzern	CHE	0.0		1933_-_Ermatinger2_CAB.txt
7000	Das sog. weiße Buch, eine zwischen und angelegte Sammlung der Landesurkunden von Obwalden, der eine kurze erläuternde Chronik über die Entstehung der Eidgenossenschaft beigefügt wurde, weiß bereits mit Anlehnung an die nordgermanische Sage von Toko und Harald Blauzahn von einem Schützen, Tall zu erzählen, der vom Landvogte Geßler gezwungen wird, seinem Kinde einen Apfel vom Haupte zu schießen und der dafür den Unmenschen in der hohlen Gasse mit dem Pfeile durchbohrt.	1.0	Obwalden	CHE	1.0		1892_-_Bächtold_CAB.txt
6923	Der Sitz solcher Aufführungen in der Schweiz ist namentlich Luzern.	1.0	Schweiz	CHE	0.0		1892_-_Bächtold_CAB.txt
1510	Dieses Verhältnis, welches ihm Gelegenheit gab, die patrizischen Zustände Zürichs und deren wohltätigen Einfluß kennen zu lernen, trug dazu bei, in dem liebevoll den Geringen zugewendeten Volks und Armenfreund dennoch die Ansicht zu befestigen, daß die Beförderung der Volkswohlfahrt nicht von der Maße des Volkes selbst, sondern von der Einsicht und dem Edelsinn einzelner Höhergestellter zu erwarten sei.	1.0	Zürich	CHE	2.0		1861_-_Mörikofer2_CAB.txt
1865	Müller faßte zu dem geistreichen und Der Sturm gegen Müller. nach Kassel ging, sprach ihm Perthes seine Freude aus Ihrer Nation Beruhiger, Tröster, Erwecker zu sein, das verlangt, erwartet man von Ihnen.	1.0	Kassel	DEU	0.0		1861_-_Mörikofer2_CAB.txt
5927	Ratpert ist auch der Dichter eines deutschen Lobgesangs auf den hl. Gallus.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
20557	Gerade nach dem Zusammenbruch der politischen Freiheitsbewegung der vierziger Jahre setzte in Deutschland um eine neue, epigonenhaft unbestimmte, klassizistisch romantische Welle ein, die in der Lyrik der Münchener Dichtergruppe gipfelte.	1.0	Deutschland	DEU	1.0		1933_-_Ermatinger2_CAB.txt
14242	Hat nicht s i e einer Freundin geraten, Lyon nicht zu besuchen?	1.0	Lyon	FRA	-1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
16642	Der Dauerdruck von Bayern und Osterreich hielt zunächst auf dem Weg über Jesuiten und Benediktiner an.	1.0	Bayern	DEU	0.0		1924_-_Nadler_CAB.txt
17269	Wie anschaulich lassen solche Züge das Bild dieses schweizerischen Predigers vor uns erstehen!	1.0	Zug	CHE	1.0		1933_-_Ermatinger2_CAB.txt
8774	Der anonyme Verfasser ist Achilles Wirz , der Nachfolger Spreng auf dem Lehrstuhl des Griechischen, seit Diakon am St. Peter zu Basel, in jugendlichen Jahren daselbst gestorben.	1.0	Basel	CHE	0.0		1892_-_Bächtold_CAB.txt
19166	Er hätte, spottet Lessing, die Schweizer besser kennen sollen.	1.0	Schweizer	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
8424	Die fünf Orte, Einsiedeln und Luzern an der Spitze, entwickeln die größte Rührigkeit.	1.0	Einsiedeln	CHE	2.0		1892_-_Bächtold_CAB.txt
22160	Das geistliche Drama, anfangs ausschließlich lateinisch, glich sich bald dem Bedürfnis der Zuhörer an und trat seit dem . Jahrhundert auch in deutschem Gewande auf.	1.0	deutsch	DEU	-1.0		1951_-_Zäch_CAB.txt
20127	Das er der Verfasser der schweizerischen Nationalhymne, Rufst du, mein Vaterland ' geworden ist das Lied erschien zuerst in einer Sammlung,, Kriegslieder, die zur Feier eines Artillerielagers auf dem Weilerfelde bei Bern herauskam , erhöht seine dichterische Bedeutung nicht die Franzosenzeit gab doch recht wenig Anlas zu dem etwas theatralischen Heldentum, das sich in dem, Nie vor Gefahren bleich ' und ähnlichen Wendungen spreizt.	1.0	schweizerisch	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
17861	In der Herrschaft Grüningen war es zu einem Aufstand gekommen, wobei das Kloster Rüti und das Johanniterhaus in Bubikon besetzt und an beiden Orten die Keller geleert worden waren.	1.0	Grüningen	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
17488	eroberte eine aus Schwyzern und Urnen bestehende Freischar die Grafschaft Bellinzona, die Ludwig XJJ. den Schweizern schon als Preis für die Hilfe bei der Eroberung von Mailand versprochen hatte.	1.0	Bellinzona	CHE	1.0		1933_-_Ermatinger2_CAB.txt
801	Diese wußten, was es auf sich hatte, das Richteramt über die Literatur dem an Ort, Würden und Personen gebundenen Richterstuhle zu entziehen in Ehrung der sittlichen und wissenschaftlichen Tatkraft, welche das literarische Zunftwesen aufgehoben, gönnten sie daher dem unerschrockenen Kämpfer gerne den Titel des Wiederherstellers der deutschen Literatur.	1.0	deutsch	DEU	1.0		1861_-_Mörikofer2_CAB.txt
1113	Er verwendet sich daher angelegentlich bei Zellweger, um dem Verfolgten in den gemeinen Herrschaften, im Rheinthal oder Thurgau, eine Freistätte zu öffnen der vorsichtigere Zellweger aber will sich nicht darauf einlassen.	1.0	Thurgau	CHE	1.0		1861_-_Mörikofer2_CAB.txt
287	In seinem Briefe Über die Reisen , welchen Muralt auf die Darstellung des französischen Wesens folgen läßt und worin er zum Schluß die eigentümliche Aufgabe seines Volkes entwickelt, findet sich eine auffallende Übereinstimmung mit der Auffassung der schweizerischen Eigentümlichkeit durch Haller, welche aus der zusammenstimmenden Gleichheit der Lebensansicht und der Grundsätze überhaupt hervorgeht.	1.0	französisch	FRA	1.0		1861_-_Mörikofer2_CAB.txt
17615	Die Reformation war in aller Form in Zürich durchgeführt.	1.0	Zürich	CHE	1.0		1933_-_Ermatinger2_CAB.txt
22673	Die Originaletat der fünf Töchter hängt ihnen mehr nur äußerlich an; für eine Rebekka etwa, die, ein Ross an Körperstärke, mit den Bauernburschen um die Wette Steine stößt und sie in Ringkämpfen bodigt, kann sich der Leser kaum erwärmen.	1.0	Stein	DEU	1.0		1951_-_Zäch_CAB.txt
18060	Salat ist einer der wilden und ungeordneten Gesellen, wie sie das üppige Kriegsleben nach hervorgebracht hat, reich an Begabung und Wissen, aber seine Kräfte in überbordender Leidenschaft vergeudend, ein Mann der Stimmung, nicht der Vernunft, ohne die Fähigkeit, Wort JJ.	1.0	Wissen	DEU	2.0		1933_-_Ermatinger2_CAB.txt
22530	Conrad Ferdinand Meyer wurde am . Oktober in Zürich geboren.	1.0	Zürich	CHE	0.0		1951_-_Zäch_CAB.txt
16256	Als Senatsmitglied der helvetischen Republik, als Mitstürzer des helvetischen Direktoriums , als erster Vorsitzender des neuen gesetzgebenden Rates und Stimmführer des Solothurner Erziehungsrates seit hat Lüthy sein engeres Vaterland in die neue Zeit hinübergesteuert und am geistigen Aufbau mitgewirkt.	1.0	helvetisch	CHE	1.0		1924_-_Nadler_CAB.txt
20011	In Hegners künstlerisch bedeutendstem Werk, dem ersten Teil der Molkenkur, schildert ein deutscher Oberst, den der Arzt nach Gais geschickt hat, um ihn durch eine Molkenkur von seiner Gicht zu heilen, in Briefen an seine Schwester das Kurleben, die fremden Gäste, das Land und die Sitten seiner Bewohner.	1.0	deutsch	DEU	0.0		1933_-_Ermatinger2_CAB.txt
17318	Die deutsche Urform ist, wohl in der zweiten Hälfte des vierzehnten Jahrhunderts, in der Schweiz, vielleicht im Aargau oder zu Luzern entstanden.	1.0	Schweiz	DEU	1.0		1933_-_Ermatinger2_CAB.txt
2102	Die Bemühungen seiner schweizerischen Freunde, ihn zurückzurufen, waren ohne Erfolg geblieben; endlich gelang es einem Gönner, dem Schultheißen Isaak Steiger, ihn zum Mitglied des bernischen Großen Rates ernennen zu lassen.	1.0	schweizerisch	CHE	1.0		1866_-_Weber_Bd_1_CAB.txt
708	Sehr bezeichnend ist ein Brief Gottscheds, aus dem wir sehen, daß Bodmer denselben durch Clauder, seinen Sprachbereiniger in Leipzig, hatte ermuntern lassen, lieber bei der Dichtkunst zu bleiben, als sich in die Philosophie zu vertiefen. Das Lob solcher Kenner kann Niemanden, und am wenigsten mir gleichgültig sein.	1.0	Leipzig	DEU	1.0		1861_-_Mörikofer2_CAB.txt
12789	Die Literatur der deutschen Schweiz hat Jakob Bächtold mit bewundernswertem Fleiß studiert, aber nur bis zum Tode Bodmers dargestellt.	1.0	Schweiz	DEU	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
13622	Nach seiner Berufung an die Universität Göttingen war er fast ausschließlich Forscher und erwarb sich im Laufe der Jahre jene ungeheure Kenntnis der Anatomie und Physiologie des Menschen, wie er sie in seinem wissenschaftlichen Hauptwerk e Element physiologiae corporis humani niedergelegt hat.	1.0	Göttingen	DEU	2.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
1869	Es lag jener Wandelbarkeit, welche Müllern von Bern nach Mainz, von Mainz nach Wien, von Wien nach Berlin führte, der an sich edle Trieb zu Grunde, je vom höchsten und gebildetesten Standpunkte aus Menschen und Staaten kennen zu lernen und selbsttätig in die Entwicklung seiner Zeit einzugreifen.	1.0	Bern	CHE	0.0		1861_-_Mörikofer2_CAB.txt
17075	Die Schweizer haben vom vierzehnten bis sechzehnten Jahrhundert ihre Siege als Fusstruppen gegen die ritterlichen Reisigenscharen erfochten, sie haben damit die aristokratische Kampfart des Mittelalters zu Fall gebracht.	1.0	Schweizer	CHE	2.0		1933_-_Ermatinger2_CAB.txt
6856	Hans Wick von Luzern besang die Schlacht bei Schwaderlohe und noch lölb die Aufnahme Mülhausens in die Eidgenossenschaft.	1.0	Luzern	CHE	1.0		1892_-_Bächtold_CAB.txt
13306	Wohl hatte Luzern auch seine Poeten; wir nennen nur den unruhigen Chronisten Hans Salat, welcher die beliebte Geschichte vom verlorenen Sohn dramatisierte.	1.0	Luzern	CHE	1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
6375	Der Arbeit unterzog sich der Dichter für den benachbarten Konrad, Schenke von Winterstätten, erscheinend, eines am Hofe Friedrichs JJ. angesehenen Mannes, auf dessen Ansuchen hin auch der schwäbische Dichter Ulrich von Türheim den Tristan Gottfrieds von Straßburg fortsetzte.	1.0	Hof	DEU	0.0		1892_-_Bächtold_CAB.txt
7175	In Freiburg im Uechtland wurde vom Ende des fünfzehnten Jahrhunderts bis am . Januar das Dreikönigspiel festlich begangen.	1.0	Freiburg	DEU	0.0		1892_-_Bächtold_CAB.txt
22351	Daneben wirkte er nicht nur als Kanzelredner in Zürich, sondern auch auf Reisen als Gastprediger, wobei er als wahrer Wundermann gepriesen und als Triumphator gefeiert wurde.	1.0	Zürich	CHE	2.0		1951_-_Zäch_CAB.txt
15442	Allein wenn die Verhältnisse der schweizerischen Lande ein Weiterblühen der echten Poesie, wie sie unter den Stürmern und Drängen aufsproß, nicht gestatteten, so brachten sie doch einen Mann hervor, der durch seine segensreiche, unvergängliche Nachwirkung mehr ist als hundert mittelmäßige Poeten, einen Mann, der alle Tugenden seiner engeren Heimat zusammenfaßzte und steigerte und auf dem der edelste Geist der Stürmer und Dränger zugleich ruht.	1.0	schweizerisch	CHE	2.0		1914_-_Frey_CAB.txt
13148	In Freiburg führte man neben französischen auch deutsche Spiele auf.	1.0	Freiburg	DEU	0.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
22653	Wenn all diese Bewegungen zumal die letzt genannte auf das literarische Schaffen der Schweiz nur unmerklich abfärbten, so hat das seinen Grund einmal im natürlichen Widerwillen des Schweizers gegen alles Gewagte, Wurzellose, Verzerrte, dann aber auch in der besonderen politischen und kulturellen Lage unseres Landes.	1.0	Schweiz	CHE	1.0		1951_-_Zäch_CAB.txt
17425	Jedes irgendwie bedeutende Ereignis der Schweizer Geschichte hat seinen Sänger gefunden.	1.0	Schweizer	CHE	1.0	inteerssant	1933_-_Ermatinger2_CAB.txt
21702	So ist auch sein fortwährender heimlicher und offener Kampf gegen das herrschende Regime in Zürich die Auflehnung des Gefühlsmenschen gegen engherzigen Sitten und Formenzwang, nicht aber die des freigeistigen Revolutionärs gegen die Tradition, wie bei Voltaire, den Bodmer wenig schätzt.	1.0	Zürich	CHE	1.0		1943_-_Korrodi_CAB.txt
20160	Er ging nach Aarau und lies sich von dem Minister Stapfer zum Vorsteher des Büros der Nationalkultur ernennen.	1.0	Aarau	CHE	0.0		1933_-_Ermatinger2_CAB.txt
6634	Aber ein Heinrich von Frauenberg ist nur in der Schweiz nachgewiesen, und zwar von B ? in Pfäferser und Kurer Urkunden; ob der O und ZO auftretende Heinrich von Frauenberg derselbe ist, läßt sich schwer entscheiden.	1.0	Schweiz	CHE	-1.0		1892_-_Bächtold_CAB.txt
6297	Dem großen, schlichten Erzähler Hartmann von Aue folgen auf dem Fuße der tiefsinnige Bayer Wolfram von Eschenbach und der weltfreudige Alemanne Gottfried von Straßburg dieser der mächtige Herzenskündiger, der stilistische Virtuos; jener eine hoch sittliche Natur, in die Welt der Innerlichkeit, in die letzten Fragen, die das menschliche Gemüt erregen, versunken.	1.0	Eschenbach	DEU	1.0		1892_-_Bächtold_CAB.txt
6633	Nicht ganz sicher ist die schweizerische Herkunft Herrn Heinrichs von Frauenberg.	1.0	schweizerisch	CHE	-1.0		1892_-_Bächtold_CAB.txt
18012	Er lest den Vertreter von Zug mahnen	1.0	Zug	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
11527	Widmung an Junker Franz Ludwig von Grafenried, Herrn zu Gerzensee, Daniel Nhagor, gewesenen Landvogt zu Gottstatt und Thorberg, Antonius Stettler, gewesenen Landvogt zu Wiflisburg und Grandson, Adrian Knecht, gewesenen Landvogt zu Aarburg, Hartmann Etter, Landvogt zu Wangen, Hans Jakob Bucher, Gerichtsschreiber zu Bern, und Hans Jakob von Greyerz, Assessor des Gerichtes zu Bern.	1.0	Grandson	CHE	0.0		1892_-_Bächtold_CAB.txt
18533	Der Verfasser, in Bern geboren, war von bis Pfarrer in Tun.	1.0	Bern	CHE	0.0		1933_-_Ermatinger2_CAB.txt
21507	Auf der Schwanau, in dem Lowerze See, im Lande Schwyz, wohnte ein Burgvogt, welcher di Tochter eines Mannes von Art schändete.	1.0	Schwyz	CHE	-2.0		1943_-_Korrodi_CAB.txt
18741	Er hatte sich einer pietistischen Bewegung angeschlossen und darum Bern verlassen müssen.	1.0	Bern	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
15465	Der Solddienst in Frankreich weckte und nährte das heimweh.	1.0	Frankreich	FRA	-1.0		1914_-_Frey_CAB.txt
22506	Ein anderes, oft wiederkehrendes Thema ist das Vaterland.	1.0	Vaterland	CHE	0.0		1951_-_Zäch_CAB.txt
13732	Es brauchte gewiß den sanguinischen Idealismus eines Bodmer, wenn er nach der Entstehung einer wachsenden deutschen Gesellschaft unter den Studierenden Zürichs schreiben konnte, mit Front gegen Voltaire	1.0	deutsch	DEU	1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
8269	Zielys Vorlagen waren die zwei französischen Prosaromane Phistoire d' Olivier de Castille et d' Artus d' Algarbe , und Phistoire des deux nobles et vaillans Chevaliers Valentin et Orson und zwar in zwei Genfer Ausgaben von und .	1.0	französisch	FRA	0.0		1892_-_Bächtold_CAB.txt
18645	Der Wirt, den sie befragen, klärt sie auf der erste bemüht sich, die alten, zerbrochenen Blasebälge wieder zu reparieren, damit die Bonze die Jesuiten das Feuer der Uneinigkeit aufblasen mögen, wie der Bonzonarchus Celatoriensis der Abt von St_Gallen angespielt wird auf die Togenburger Händel unlängst solches unterstanden.	1.0	St_Gall	CHE	0.0		1933_-_Ermatinger2_CAB.txt
9528	Durch die Verteidigung von Lavateeres Physiognomik bekam er es mit Lichtenberg zu tun.	1.0	Lichtenberg	DEU	0.0		1892_-_Bächtold_CAB.txt
7720	Auch Schaffhausen hat seinen Dramatiker.	1.0	Schaffhausen	CHE	0.0		1892_-_Bächtold_CAB.txt
8408	Er bekennt sich damit zur Richtung eines Friedrich von Spee, Jakob Bald, Prokopius von Passau, Laurentius von Schnüffis.	1.0	Passau	DEU	0.0		1892_-_Bächtold_CAB.txt
5899	Daß Otfried, dessen Kloster im Fraternitätsverhältnis zu St_Gallen stand Grimald war zugleich Abt von Weißenburg und St_Gallen persönlich in St_Gallen geweilt hat, ist wohl möglich, keineswegs aber sicher festzustellen.	1.0	St_Gallen	CHE	1.0		1892_-_Bächtold_CAB.txt
15518	Eindringlicher und strafender als eine flammende Protlamation es vermöchte, schleudert uns diese ge Fern, Schweizer Dichter. Jeremias Gottheli treue, fast nüchterne Wirklichkeitswiedergabe immer von neuem das, Faccuse entgegen, das Gotthelf zum Bauernspiegel und zum Schulmeisterbuch trieb.	1.0	Schweizer	CHE	1.0		1914_-_Frey_CAB.txt
16647	Die geistige Vermittlung zum deutschen Wesen war Osterreich freilich entglitten.	1.0	deutsch	DEU	-1.0		1924_-_Nadler_CAB.txt
1736	Denn zu jener Zeit gründete Friedrich der Große den deutschen Fürstenbund gegen Österreich, hauptsächlich zur Vereitelung des Planes zum Austausche Bayerns gegen die Niederlande.	1.0	deutsch	DEU	0.0		1861_-_Mörikofer2_CAB.txt
6675	Er war mit seiner Stiefmutter, einer Gräfin Maria von Oettingen vermählt und hinterließ der Witwe ein Söhnchen, Werner, das , acht Jahre alt, als der letzte des berühmten Hauses dem Vater ins Grab folgte.	1.0	Oettingen	DEU	-1.0		1892_-_Bächtold_CAB.txt
11234	Ein claglied des Haspel eins Fischers von Coftanz von Bischof Heinriche von Brandis Gedicht im Jahr.	1.0	Brandis	DEU	0.0		1892_-_Bächtold_CAB.txt
17412	stifteten sie, Dichter, Sänger, Pfeifer und Geiger, am oberen Zürichsee in der Leutkirche zu Uznach zu Ehren des heiligen Kreuzaltars eine Bruderschaft.	1.0	Uznach	CHE	0.0		1933_-_Ermatinger2_CAB.txt
5984	Der Dialekt des Hrabanischen Glossars ist der bairische, sodann gehört es dem letzten Jahrzehnt des achten Jahrhunderts an; Hrabanus Maurus dagegen ist um T in Mainz geboren und lebte in Fulda.	1.0	Mainz	DEU	0.0		1892_-_Bächtold_CAB.txt
22	Das im Jahre erschienene Fragment aus dieser Geschichte, Klopstock in Zürich , welches indessen hier in neuer Bearbeitung erscheint, wurde wohlwollend aufgenommen, so daß darin die Ermunterung zur Vollendung und Herausgabe des Ganzen lag.	1.0	Zürich	CHE	1.0		1861_-_Mörikofer2_CAB.txt
17632	So geschah es, das Zürich, von Bern im Stiche gelassen, im Inneren durch die Umtriebe der altgläubigen Partei zerrüttet, in dem zweiten Kriege bei Kappel am . Oktober geschlagen wurde.	1.0	Zürich	CHE	1.0		1933_-_Ermatinger2_CAB.txt
19611	Der Ausbruch der Revolution in Paris brachte den Unwillen des Landvolkes über das aristokratische System in Gärung.	1.0	Paris	FRA	-1.0		1933_-_Ermatinger2_CAB.txt
17765	Der Franzose wird vor Machtsucht gewarnt, sonst könnte leicht der Adler den Hahn verscheuchen.	1.0	Franzose	FRA	-2.0		1933_-_Ermatinger2_CAB.txt
17459	Wie der Kriegsdienst zum kleineren Teil der Verteidigung des Vaterlandes und der Wahrung der Freiheit gilt, zum grö Bären dem Gelderwerb und der Befriedigung einer entfesselten Abenteuerlust, so schwindet auch aus dem politischen Liede der Adel der Vaterlandsliebe, und es wird mehr und mehr zum Tummelplatz wüster Raufereien oder unflätiger Schimpfereien.	1.0	Vaterland	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
19559	wurde er, nach der Einnahme von Mainz durch die Franzosen, in Wien wirklicher Hofrat an der Staatskanzlei, Historiograph in Preussen.	1.0	Mainz	DEU	0.0		1933_-_Ermatinger2_CAB.txt
16265	Der Sohn besuchte die Hochschulen zu München und Heidelberg, wurde daheim Richter, dann Großrat.	1.0	München	DEU	0.0		1924_-_Nadler_CAB.txt
1083	Pindar hat in der Schweiz einen jungen kühnen Geist erweckt, der uns mit den Begeisterungen des thebaischen Sängers bekannter machen will der Versuch, den er gemacht hat, ist sehr gut ausgefallen.	1.0	Schweiz	CHE	2.0		1861_-_Mörikofer2_CAB.txt
6363	Den Hauch der Antike wird billigerweise niemand in einem deutschen Gedichte des dreizehnten Jahrhunderts verspüren wollen	1.0	deutsch	DEU	-2.0		1892_-_Bächtold_CAB.txt
18170	Endlich ist auch eine italienische Novellensammlung des Cinquecento durch einen Schweizer in die deutsche Literatur eingebürgert worden der, Peregrinaggio di tre giovani figliuoli del Re di Serendeppe, Venedig .	1.0	Schweizer	CHE	0.0		1933_-_Ermatinger2_CAB.txt
9172	Lasst Ihr die deutsche Rotte von Bern in ihren stummen Sünden ruhig fortfahren?	1.0	deutsch	DEU	-2.0		1892_-_Bächtold_CAB.txt
19710	Am Wiener Kongreß waren die Ansprüche der schweizerischen Tagsatzungsgesandten, neben denen die einzelnen Orte und Interessengruppen noch ihre Sonderboten stellten, ein Spiegelbild der Verworrenheit und Sondergängerei in der Heimat.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
19905	Auch an ihm erfüllte sich das Wort von der späten Reife des Schweizers.	1.0	Schweizer	CHE	1.0		1933_-_Ermatinger2_CAB.txt
19299	Seine, Deutschen Gedichte sind erschienen.	1.0	deutsch	DEU	0.0		1933_-_Ermatinger2_CAB.txt
20197	Aber er war ein glühender Freund des Vaterlandes und der Freiheit.	1.0	Vaterland	CHE	1.0		1933_-_Ermatinger2_CAB.txt
8748	Im vierten Buch läßt Haller den weisen Ratgeber des Königs ein Bild der englischen Verfassung entwerfen, wie sie im achtzehnten Jahrhundert erreicht wurde; das fünfte schildert die Entdeckungsfahrten nach Grönland; das letzte endlich greift zurück auf Alfreds Jugendliebe zu Alswithe.	1.0	englisch	ENG	0.0		1892_-_Bächtold_CAB.txt
1738	Preußen legte einen vorzüglichen Wert darauf, den ersten deutschen Kurfürsten für sich zu gewinnen.	1.0	deutsch	DEU	0.0		1861_-_Mörikofer2_CAB.txt
13947	Was ist das Geschichtliche und politische Bild der Revolutionen Genfs von Francis d' Pvernois, der sich durch seinen Eifer die Pforten des Vaterlandes verschloß?	1.0	Vaterland	CHE	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
6079	Schlicht, zart und innig, Das Kloster St_Gallen fest auf die sittliche Pflicht gegründet, ist das Verhältnis zwischen Walther und Hildegund.	1.0	St_Gallen	CHE	1.0		1892_-_Bächtold_CAB.txt
15379	Er hob das Ansehen der deutschen Poesie nicht nur, weil er überall Wahrheit und Gehalt bot, sondern auch durch seinen Gelehrtenruhm er, der gefeiertste Poluhistor des . Jahrhunderts, hat sich eminente Verdienste auf den Gebieten der Anatomie, der Botanik und der Phusiologie erworben.	1.0	deutsch	DEU	1.0		1914_-_Frey_CAB.txt
14569	Die eintönige Schönheit einer endlosen Kette von Bergen wohnt darin.	1.0	Berg	DEU	2.0	schön	1910_-_Jenny-Rossel_Bd_2_CAB.txt
15473	Klopstock lebte und starb freilich im freien Hamburg aber mit einer Pension des dänischen Königs und mit einer des Markgrafen von Baden Durlach.	1.0	Hamburg	DEU	1.0		1914_-_Frey_CAB.txt
20360	Auch in der Schweiz schuf die Industrie aus verarmten Bauern und arbeitslosen Handwerkern ein Proletariat, das sich zum Zusammenschluß gezwungen sah, um, was der schwache Einzelne nicht erreichte, durch die Gesamtheit zu erzwingen.	1.0	Schweiz	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
9848	Die Sequenz aus Muri aus einer Handschr. des . Jahrh., der Überlieferung nach einst Eigentum der Königin Agnes, später des Klosters Muri, seit Das Aloster St_Gallen dessen Aufhebung verschwunden; vgl. Wackernagel, altd. Predigten S. W .	1.0	Muri	CHE	1.0		1892_-_Bächtold_CAB.txt
20765	Gelegentlich erinnern Namen in seinen Dramen, wie die Klara Hühnerwadel in, Musik, an die schweizerische Adoptivheimat.	1.0	schweizerisch	CHE	0.0		1933_-_Ermatinger2_CAB.txt
11575	Hierher gehört auch Hans Wagis Bach aus Spiez, der die Winterreise des Niklaus Omlin von Stans nach der Waadt, , erzählt, wie sich derselbe in den Bergen verirrt und endlich gerettet worden.	1.0	Spiez	CHE	-1.0		1892_-_Bächtold_CAB.txt
13977	Ich habe irgendwo gelesen, ein Engländer habe einmal über die dänische Regierung geschrieben, und darauf habe der dänische Gesandte Befehl erhalten, zu verlangen, daß ihm der unbesonnene Schreiber ausgeliefert werde.	1.0	Engländer	ENG	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
